sentence_id,review_id,review,word_count,vader,textblob
44.25.1,44.25,Their organic rice is fantastic,5,1,1
44.25.2,44.25,We could just eat the rice on its own,9,1,1
44.25.3,44.25,The other dishes were good as well,7,1,1
44.25.4,44.25,All 7 of us just love the food,8,1,1
44.25.5,44.25,Worth visiting if you are in Ho Chi Minh,9,1,1
44.26.1,44.26,If you re looking for a friendly and authentic Vietnamese cuisine experience don t visit here,16,1,1
44.26.2,44.26,The food is mediocre at best with the only saving grace of this restaurant being the ch c,18,1,1
44.26.3,44.26,The rest of the menu is filled with lack luster over priced dishes that can honestly be enjoyed at any other store for lower price and higher quality,28,1,1
44.26.4,44.26,Essentially the restaurant does not live up to it s glamorous appearance,12,1,0
44.26.5,44.26,Additionally the service i received was appalling,7,0,0
44.26.6,44.26,Despite arriving at 11 50 half of our dishes came out at 12 23,14,1,0
44.26.7,44.26,Four tables that had arrived later than ours recieved dishes that we had also ordered BEFORE our own,18,1,1
44.26.8,44.26,tldr okay food potentially discriminative serving find another store,9,1,1
44.27.1,44.27,Very good service nice food,5,1,1
44.28.1,44.28,I loved this restaurant located in the heart of HCM city,11,1,1
44.28.2,44.28,The food is amazing not only could I find incredible tastes very much cared presentation and wide variety but I was also envolved by a chill environment that allowed me to relax and enjoy every time I visited something that you really appreciate after a messy working day or just wandering around in holidays Personnel is very attentive and Vinh the manager at Hai B Trng restaurant was always committed to make my experience the best possible,77,1,1
44.28.3,44.28,He even invited me to know some of the neatest local clubs with him I felt safe to go out for a drink after dinner,25,1,1
44.28.4,44.28,This is a place you want to visit at least once if you are around and want more than just a meal,22,1,1
44.29.1,44.29,4 of us went here this eve,7,1,1
44.29.2,44.29,Their service was deplorable,4,1,0
44.29.3,44.29,Forgot to bring one of our partys food out forgot to bring drinks out,14,1,1
44.29.4,44.29,Staff were actually laughing and joking with each other,9,1,0
44.29.5,44.29,Rudeness of the highest order,5,0,1
44.29.6,44.29,Such a pity because the food that we actually recieved was lovely,12,1,1
44.3.4,44.3,Good service and delicious foods,5,1,1
44.3.5,44.3,Expensive but equivalent,3,1,0
44.3.6,44.3,Updated good decor for new outfit But look like food and service is changed,14,1,1
44.3.7,44.3,Food is boring not matched with its price staffs are too innocent to adapt different customer requires,17,1,0
44.31.1,44.31,Good Food and that is all,6,1,1
44.31.2,44.31,No body comes to check for your order,8,0,1
44.31.3,44.31,No water was served,4,0,1
44.31.4,44.31,I was charged for normal water as well,8,1,1
44.31.5,44.31,And i was chraged for tissue paper as well,9,1,1
44.31.6,44.31,When confronted they reversed the charges,6,0,1
44.31.7,44.31,Big time cheat,3,0,1
44.32.1,44.32,Extensive menu but poor service and comparatively high prices,9,0,0
44.32.2,44.32,We tried a few dishes and some were great some were fine and some were not good,17,1,1
44.32.3,44.32,I think you can find a better and cheaper place in the area,13,1,1
44.33.1,44.33,Reasonable price traditional Vietnamese dishes,5,1,1
44.34.1,44.34,Very tasty and good food for dinner,7,1,1
44.34.2,44.34,Can recommend it fully,4,1,1
44.35.1,44.35,Everything is so good,4,1,1
44.35.2,44.35,Food was delicious and cheap,5,1,1
44.35.3,44.35,Service was great,3,1,1
44.35.4,44.35,We went there with 2 foreigner friends and they loved this restaurant much,13,1,1
44.36.1,44.36,Food here is very very good Chinese Vietnamese speciality,9,1,1
44.36.2,44.36,This outlet is part of a chain of restaurants in Ho Chi Minh,13,1,1
44.36.3,44.36,Recommended dishes are the simmered pork with coconut juice braised clam in clay pot kho to fish braised in clay pot and the crabmeat hotpot with beef shank and spare riverside combo,32,1,1
44.37.1,44.37,Having wonderful time here with my colleagues the staffs were really nice and helpful,14,1,1
44.37.2,44.37,We had to wait a little bit longer for dessert but it was a good experience overall,17,1,1
44.38.1,44.38,Traditional vietnamese food served with rice,6,1,1
44.38.2,44.38,True taste and flavour,4,1,1
44.39.1,44.39,can have a good meal at not so much expense if you know how to order,16,1,1
44.4.2,44.4,This is the original or first Hoang Yen restaurant and the atmosphere is a bit better than the other Hoang Yen restaurants,22,1,1
44.4.3,44.4,Food as always is great but the waiting staff is understaffed and you need to call them 5 times before they can attend to your needs,26,1,1
44.41.1,44.41,Very well presented and delicious Vietnamese cuisine,7,1,1
44.41.2,44.41,Well worth a visit,4,1,1
44.42.1,44.42,Good vietnamese cousine,3,1,1
44.42.2,44.42,A bit pricey thou,4,1,1
44.42.3,44.42,And the waiters are kinda rude,6,0,0
44.43.1,44.43,Really nice food they have here,6,1,1
44.43.2,44.43,All taste really balance and also good service Really recommended,10,1,1
44.44.1,44.44,Food is good but too expensive,6,1,1
44.44.2,44.44,In house service good but parking is an issue and doublly charged by both reception and guard,17,0,1
44.45.1,44.45,The service was utterly bad as we a party of three had to beg many times for order tak ing for napkin,22,0,0
44.45.2,44.45,while the cuisine was not up to par,8,1,1
44.46.1,44.46,Good place for group or business meetings,7,1,1
44.46.2,44.46,Good food and nice atmosphere,5,1,1
44.46.3,44.46,Service meets the standard but not friendly enough,8,0,0
44.47.1,44.47,Food were so delicious Lovely ambiance and friendly staff We will surely come back,14,1,1
44.48.1,44.48,Huge place that accommodated our large group and even let us bring in a durian to eat,17,1,1
44.48.2,44.48,Excellent food and service,4,1,1
44.49.1,44.49,There is AC,3,1,1
44.5.22,44.5,Suitable to enjoy a typical vietnamese delicious vietnamese cuisine,9,1,1
44.51.1,44.51,You have to wait so long time to get your dish,11,1,0
44.51.2,44.51,I do not recommend here,5,0,1
44.52.1,44.52,High quality food with refined seasoning,6,1,1
44.53.1,44.53,Good place for dinner,4,1,1
44.54.1,44.54,Vietnamese food style,3,1,1
44.55.1,44.55,Good choice if you want to to enjoy vietnamese cusine,10,1,1
44.55.2,44.55,The food was good and the service too,8,1,1
44.56.1,44.56,It is a luxurious restaurant It is OK for food staff and space just nothing special there,17,1,1
44.57.1,44.57,Especially the fish in claypot,5,1,1
44.57.2,44.57,The other one would be a vegetable dish that looks like flowers,12,1,0
44.58.1,44.58,Really poor service forgot one of our parties orders,9,0,0
44.58.2,44.58,When said it to them never acknowledged,7,1,1
44.58.3,44.58,Staff laughing and joking thinking it was really funny,9,1,1
44.59.1,44.59,Overpriced and not very tasty,5,1,0
44.61.1,44.61,Good vietnamese dishes,3,1,1
44.61.2,44.61,Service is just okay not so good,7,0,1
44.62.1,44.62,They eliminated my favorite goi bun tau tom thit,9,1,1
44.63.1,44.63,Good Vietnamese dishes with good location next to CBD,9,1,1
44.63.2,44.63,Services could be improved,4,1,1
44.64.1,44.64,Great food nice atmosphere good prices,6,1,1
44.65.1,44.65,Very good rice,3,1,1
44.65.2,44.65,Dishes are above average,4,1,0
44.66.1,44.66,Many kinds of delicious food,5,1,1
44.67.1,44.67,The space is warm,4,1,1
44.67.2,44.67,Price is reasonable,3,1,1
44.68.1,44.68,Delicious and abundant food,4,1,1
44.7.4,44.7,Food is very good and perfect service,7,1,1
44.71.1,44.71,Food is good,3,1,1
44.72.1,44.72,Was amazing Vietnamese cuisine,4,1,1
44.73.1,44.73,Excellent vietnamese foods,3,1,1
44.74.1,44.74,Very good food and service,5,1,1
44.75.1,44.75,good for family,3,1,1
44.76.1,44.76,Nice and delicous,3,1,1
44.77.1,44.77,Nice res with delicious food,5,1,1
44.78.1,44.78,Nice upscale traditional Vietnamese restaurant,5,1,1
44.84.1,44.84,Good Vietnamese Food,3,1,1
44.9.4,44.9,Good vietnamese food,3,1,1
44.112.1,44.112,Good Vietnamese food,3,1,1
44.115.1,44.115,Vietnamese fine cuisine,3,1,1
44.122.1,44.122,This is a Vietnamese restaurant in front of the Novotel in District 1,13,1,1
44.122.2,44.122,The menu has pictures and English so it s easy to order,12,1,1
44.122.3,44.122,The interior is neat so it s good to eat comfortably and it s cozy with a direct view of the street,22,1,1
44.122.4,44.122,However the meal comes out very late the chicken is greasy and the food is not as good as expected for the price,23,0,0
44.122.5,44.122,Among local restaurants the taste and quality of food feel a little lacking,13,1,0
44.126.1,44.126,All of them were delicious and easy to eat even for Japanese people,13,1,1
44.127.1,44.127,I went on a trip to Ho Chi Minh and I was very satisfied with this trip because I got to know a Vietnamese rice restaurant through an acquaintance s introduction,31,1,1
44.127.2,44.127,Luxurious space diverse menu,4,1,1
44.127.3,44.127,It was very lively and enthusiastic with a girlfriend named Duyen,11,1,1
44.127.4,44.127,Thanks to the restaurant for a great experience,8,1,1
44.131.1,44.131,It is diagonally across from Novotel,6,1,1
44.131.2,44.131,The taste is good but the cost performance is not good,11,0,1
44.131.3,44.131,It s about the same price as a Vietnamese restaurant in Japan,12,1,1
44.131.4,44.131,If you re in Ho Chi Minh City I think there s a better cost performance shop,17,1,1
44.131.5,44.131,I think it s a good shop if you don t mind cospa,13,1,1
44.131.6,44.131,No problem for one person,5,1,1
44.131.7,44.131,Oh and there are a lot of mosquitoes,8,1,1
44.135.1,44.135,Very good multistorey restaurant specializing in southern Vietnamese cuisine,9,1,1
44.135.2,44.135,The setting is nice and relaxing and I found the service to be of high quality,16,1,1
44.135.3,44.135,Some dishes are very good and others are good,9,1,1
44.135.4,44.135,The menu offers a very wide choice and the price remains contained for this district of Ho Chi Minh City,20,1,0
44.135.5,44.135,Very good value for money,5,1,1
44.135.6,44.135,Only one small problem is the air conditioning which is really very too strong in my opinion,17,1,1
44.137.1,44.137,A restaurant where you can eat Vietnamese cuisine alone in a group or as a couple,16,0,1
44.137.2,44.137,It is a delicious restaurant with a wide variety of soups and seafood,13,1,1
44.138.1,44.138,The South Vietnamese cuisine is rather generous with the whole place is quiet food and good quality I recommend,19,1,1
44.139.1,44.139,I will stop by when I stay at NOVOTEL,9,0,1
44.139.2,44.139,Even one person can feel free to eat at a reasonable price,12,1,1
44.139.3,44.139,You can eat enough from around 1 000 yen in Japanese yen I wonder if I ll have to wait a little,22,1,0
44.139.4,44.139,It took 10 minutes to check,6,1,1
46.1.1,46.1,Amazing good service,3,1,1
48.1.1,48.1,This place opens late,4,1,0
48.1.2,48.1,The staff is very nice,5,1,1
48.1.3,48.1,I had congee and steamed fish,6,1,1
48.1.4,48.1,All top notch delicious,4,1,1
48.2.1,48.2,One of the best thai hotpot in Vietnam Highly recommend,10,1,1
48.3.1,48.3,Very good hot pot for a resonable price,8,1,1
48.5.1,48.5,Good for late night gatherings,5,1,1
48.5.2,48.5,Food tastes well,3,1,1
48.6.1,48.6,near the airport and open really late,7,1,0
49.1.1,49.1,The restaurants menu offers a good variety of Vietnamese vegetarian dishes it is also veganfriendly too including the standard rice and noodles as well as Vietnamese curries soups and main dishes or dishes served with plain rice,37,1,1
49.1.2,49.1,I go this place on full moon cause buffet vegetarian is the best with a lot of style menu,19,1,1
49.1.3,49.1,Nice place clean and perfect price,6,1,1
49.2.1,49.2,Quite noisy We came during the Lunar New Year so parking the car only cost 1 6 of the dinner for 3,22,0,1
49.2.2,49.2,The restaurant is quite small too,6,1,0
49.3.1,49.3,We visited here on our way to find out wedding service along Ho Van Hue street,16,1,1
49.3.2,49.3,The food here is very OK but quite expensive,9,1,1
49.3.3,49.3,We have enjoyed many vegetarian restaurants but this seem to be the most costly,14,1,1
49.3.4,49.3,The table service is very good too,7,1,1
49.3.5,49.3,Especially the restroom is super clean,6,1,1
49.4.1,49.4,Small restaurant but great flavors an combinations,7,1,1
49.4.2,49.4,Its amazing how good some of the dishes taste I did not have time or stomach to taste them all,20,1,1
49.4.3,49.4,Keep it up guys,4,1,1
49.5.1,49.5,a breath of fresh air quality healthy vietnamese chay food,10,1,1
49.5.2,49.5,if you re tired of the oily sweet chay food this is an oasis,14,1,0
49.5.3,49.5,just tell them no sugar like we did,8,0,1
49.5.4,49.5,also vegans be careful of dairy,6,1,0
49.6.1,49.6,The best vegetarian restaurant in Ho Chi Minh City we ll the best I ve been to,17,1,1
49.6.2,49.6,Great food service and price,5,1,1
49.8.1,49.8,The food is not really tasty the price is quite expensive,11,1,0
49.9.1,49.9,Great food for when you want that healthy vegetarian food,10,1,1
49.1.4,49.1,Nice restaurant with very nice vet food,7,1,1
49.11.1,49.11,reasonable price good place to meet up,7,1,1
49.12.1,49.12,Cool dishes and cozy atmosphere,5,1,1
49.13.1,49.13,The service was bad as the waiters were rude and impatient,11,0,0
49.14.1,49.14,Best Vegan in town as far as I know,9,1,1
49.15.1,49.15,Used to have delicious buffet,5,1,1
49.16.1,49.16,Food is normal,3,1,1
49.16.2,49.16,Space is okay,3,1,1
49.19.1,49.19,Good place for vegetarian,4,1,1
49.2.3,49.2,good taste and good price,5,1,1
49.22.1,49.22,Great and clean Restaurant,4,1,1
49.3.6,49.3,Food are delicious,3,1,1
49.31.1,49.31,delicious food vegetarian food,4,1,1
50.1.1,50.1,This is good place for oriental feeling beer store,9,1,1
50.1.2,50.1,Draft beer is good enough,5,1,1
50.1.3,50.1,And the staff is kind,5,1,1
50.2.1,50.2,Great place to try locally brewed draught beers,8,1,1
50.2.2,50.2,The fried cheese was awesome,5,1,1
50.3.1,50.3,Nice place to enjoy beer and Cz food,8,1,1
50.3.2,50.3,Bacon wrapped shrimp was my favourite,6,1,1
50.4.1,50.4,We tried several things and this schnitzel was a winner Crispy but still moist and a tasty piece of pork,20,1,1
50.4.2,50.4,Also reasonable at 200k,4,1,1
50.4.3,50.4,The local brewed lager and black lager are both tasty and served very cold 60k half liter or served by the liter if you are feeling German,26,1,0
50.4.4,50.4,But Like a lot of western themed restaurants in VN the food is mostly overpriced and not as good,19,1,1
50.4.5,50.4,The sauerkraut was disappointing,4,0,0
50.4.6,50.4,And if you have money to burn they have VERY overpriced and underwhelming steaks,14,1,1
50.5.1,50.5,Personally my team 16 people really had such a bad experience with such a slow service over there impolite waitress and poor food quality ONLY beer was good,28,0,0
