sentence_id,review_id,review,word_count
68.22.2,68.22,free parking car,3
68.24.1,68.24,cafe restaurant beautiful space luxury dish,6
68.27.1,68.27,expanding last visit,3
68.28.1,68.28,good place discussion breakfast,4
68.29.1,68.29,good place hanging,3
68.3.2,68.3,open space coffee large car parking,6
68.31.1,68.31,sometimes restaurant visit andthan drink avocado juice,7
68.32.1,68.32,kid playground,2
68.33.1,68.33,good place door meeting,4
68.35.1,68.35,crowded business meeting,3
68.38.1,68.38,good ph special,3
68.43.1,68.43,meat cold untasty,3
68.44.1,68.44,good place group,3
68.45.1,68.45,near tan son nhat hotel,5
68.48.1,68.48,beautiful place,2
68.91.1,68.91,outdoor buffet indoor korean barbecue,5
68.91.2,68.91,although quality meat good service quality indoor korean barbecue poor barbecue tongs fully prepared two table shared meal reminder served many time always said preparation inefficient customer,27
68.91.3,68.91,end said time check three dish brought time,8
68.125.1,68.125,food okay comfort fish watch,5
70.1.1,70.1,good place bbq,3
70.1.2,70.1,every food average,3
70.1.3,70.1,many side dish,3
70.1.4,70.1,price reasonable compared korean restaurant,5
70.2.1,70.2,accepted price compare korea restaurant center ho chi minh one much cheaper side dish many still good pay,18
70.2.2,70.2,staff helpful,2
70.3.1,70.3,homemade kimchi perfectly riped delicious,5
70.3.2,70.3,remember better one saigon recently,5
70.3.3,70.3,need try another time service kind caring,7
70.4.1,70.4,korean food original taste,4
70.5.1,70.5,nice place eat,3
70.5.2,70.5,meat fresh tasty,3
70.6.1,70.6,delicious nice service,3
70.7.1,70.7,clean good service,3
70.8.1,70.8,good korean restaurant,3
70.11.1,70.11,like place sharing friendz,4
70.13.1,70.13,bos kind samgyeopsal spicy chadol soybean paste stew delicious,9
70.13.2,70.13,eat every time go airport,5
70.13.3,70.13,quality meat always good,4
70.13.4,70.13,even friend said delicious,4
70.13.5,70.13,house never change matter go^^ staff cook meat well order went right away looked like bos seems nice kind,19
70.13.6,70.13,occasionally ate special cut beef,5
70.13.7,70.13,personally pork belly thick,4
70.13.8,70.13,chewy delicious,2
70.13.9,70.13,beef best inside ^^ side dish change every time go also delicious,12
70.13.10,70.13,inherited father continued business said thriving,6
70.13.11,70.13,please continue eat delicious meat,5
70.14.1,70.14,ate cheonggukjang side dish delicious taste like eating korean restaurant,10
70.14.2,70.14,cheonggukjang seems available specialty store,5
70.14.3,70.14,fire also brazier ate korean food well long time,9
70.14.4,70.14,looking korean food near airport,5
70.18.1,70.18,lady bos kind price good side dish soybean paste stew,10
70.18.2,70.18,pork belly ,2
70.18.3,70.18, per person,2
70.19.1,70.19,place eat grilled meat properly forget taste emperor rib grilled open fire even eaten incense,15
70.22.1,70.22,want write bos handsome kidding,5
70.22.2,70.22,good memory side dish,4
70.23.1,70.23,owner kind korean communicate well,5
70.23.2,70.23,meat reasonably priced taste good vietnam,6
70.23.3,70.23,traffic light carry around stop sign,6
70.23.4,70.23,also grab motorcycle smell like sweat,6
70.23.5,70.23,motorcycle attack people mercilessly,4
70.23.6,70.23,get motorcycle quickly,3
70.25.1,70.25,food soso good place go convenience,6
70.26.1,70.26,better korean restaurant nearby,4
70.26.2,70.26,fact next airport many alternative korean come many place even look like restaurant,13
70.29.1,70.29,familylike atmosphere homestyle dining table price good friendly delicious open new menu,12
70.3.5,70.3,almost place eat meat near airport,6
70.3.6,70.3,like meat  menu drinking soju,5
70.32.1,70.32,samgeopsal specialty store,3
70.32.2,70.32,korean taste le settle meal foreign land suggestion,8
70.34.1,70.34,eat beef cheaper ho chi minh korea,7
70.34.2,70.34,korean bos kind,3
70.35.1,70.35,okay since frozen meat anyway price good quality deteriorate,9
70.35.2,70.35,since near airport especially dinner beer go home,8
70.36.1,70.36,basic side dish bad low price quality meat good enough eat,11
70.36.2,70.36,reservation required saturday evening seat available,6
70.37.1,70.37,meat used fine recently meat trader changed local bbqlevel meat come eat tough,13
70.38.1,70.38,food come neat tidy,4
70.38.2,70.38,within three finger restaurant near area,6
70.39.1,70.39,restaurant specializing beef pork located near super bowl ho chi minh city vietnam,13
70.39.2,70.39,run korean,2
70.4.2,70.4,best quality price clean tidy kitchen spicy food flawless,9
70.44.1,70.44,galbi  price cheap meat taste good,6
70.45.1,70.45,great taste meat friendly owner staff,6
70.46.1,70.46,food delicious friendly,3
70.47.1,70.47,meat village often go,4
70.49.1,70.49,eat korean beef affordable price,5
70.51.1,70.51,taste awesome,2
70.52.1,70.52,tan bin county,3
72.1.1,72.1,slow serving good taste pricey,5
72.1.2,72.1,would recommend goat knuckle,4
72.1.3,72.1,tender meat far better,4
72.1.4,72.1,hot pot noodle must try,5
72.2.1,72.2,happening place,2
72.2.2,72.2,always filled local vietnamese people drink goat meat speciality chitchat etc,11
72.2.3,72.2,price wise reasonable expensive,4
72.2.4,72.2,food good staff friendly well even speak english much,9
72.2.5,72.2,recommended place want hangout friend,5
72.3.1,72.3,fan goat meat miss place,5
72.3.2,72.3,booking advance smart move,4
72.3.3,72.3,dish fresh welldone,3
72.3.4,72.3,big screen enjoy football match,5
72.3.5,72.3,aware regraless name restaurant located lam son street yen street,10
72.4.1,72.4,taste great,2
72.4.2,72.4,local taste goat,3
72.4.3,72.4,live nearby airport restaurant forget,5
72.5.1,72.5,word describe must try,4
72.7.1,72.7,tasty goat good price,4
72.7.2,72.7,want eat near airport place dissapoint,6
72.7.3,72.7,though staff little haggard busy time basically kind,8
72.7.4,72.7,really liked place,3
72.8.1,72.8,hesitant try goat sometimes try new thing,7
72.8.2,72.8,colleague chose different dish delicious would definitely go back,9
72.9.1,72.9,reasonable price real goat meat big vote goat soup hotpot,10
72.9.2,72.9,visited covid era mask absolutely required,6
72.1.5,72.1,sure speak english grilled goat breast tasty,7
72.11.1,72.11,fresh goat meat plenty delicious dish,6
72.11.2,72.11,def good place gathering drinking,5
72.12.1,72.12,sinh bad,2
72.12.2,72.12,popular place place,3
72.12.3,72.12,sinh take away case,4
72.13.1,72.13,acceptable dish special one,4
72.14.1,72.14,wide good place crowd friend meeting food,7
72.15.1,72.15,really like delicious food,4
72.15.2,72.15,amazing environment,2
72.16.1,72.16,nice place open view delicious goat lamb meat,8
72.17.1,72.17,restaurant okay,2
72.17.2,72.17,food okay look little dirty,5
72.17.3,72.17,toilet awful,2
72.18.2,72.18,place goat,2
72.19.1,72.19,food good,2
72.2.6,72.2,nice restaurant goat bbq soup,5
72.21.1,72.21,bad choice bad food expensive never come back,8
72.22.1,72.22,food good,2
72.22.2,72.22,service really bad,3
72.23.1,72.23,love place,2
72.23.2,72.23,food service good,3
72.24.1,72.24,tasty goat meat many dish,5
72.25.1,72.25,good place work,3
72.28.1,72.28,great place friend hang,4
72.29.1,72.29,delicious food reasonale price,4
72.31.1,72.31,goat meat smell,3
72.35.1,72.35,good goat meat,3
72.36.1,72.36,pretty good menu,3
72.49.1,72.49,food good,2
72.5.2,72.5,food okay,2
72.51.1,72.51,price high,2
72.73.1,72.73,returning home stopped ate goat meat goat soup,8
72.73.2,72.73,meat quality best,3
72.73.3,72.73,expecting bun cha banh xeo vietnamese food great,8
72.78.1,72.78,goat meat shop grilled hot pot fresh meat without musty smell,11
72.78.2,72.78,come try,2
72.78.3,72.78,good price good taste,4
72.82.1,72.82,goat restaurant always went closed switched place,7
72.82.2,72.82,goat dish odor delicious,4
72.82.3,72.82,maybe local,2
72.82.4,72.82,stop sightseeing store may better,5
72.12.4,72.12,grilled goat steamed price bit high smell good taste good,10
72.123.1,72.123, hour  minute since ordered half dish ordered come,8
72.123.2,72.123,full food served slowly anyway,5
73.1.1,73.1,nice restaurent party meeting car parking,6
73.2.1,73.2,reasonable price good place chill friend colleague supporting staff friendly,10
73.5.1,73.5,good food place,3
73.46.1,73.46,warm welcome nice place,4
74.1.1,74.1,eating mistake,2
74.1.2,74.1,extremely overpriced,2
74.1.3,74.1,service decent spend time recommending expensive food listening customer,9
74.1.4,74.1,would think since price higher might give thicker slice sushi still thin,12
74.1.5,74.1,time double price hokkaido sushi yet  quality food service,9
74.1.6,74.1,ask wasabi  time,3
74.1.7,74.1,also told would order family tried sneaky ask person recommended expensive dish,12
74.1.8,74.1,blame stuff blame manager owner clearly train staff recommend overpriced food,11
74.1.9,74.1,portion small compared price,4
74.1.10,74.1,regret taking father relative restaurant,5
74.1.11,74.1,arrived  server order one server helped u,7
74.1.12,74.1,also ask take picture passed duty another,7
74.1.13,74.1,overall want high quality experience would avoid restaurant,8
74.1.14,74.1,doubt survive long term,4
74.2.1,74.2,one best fresh salmon ever eaten,6
74.2.2,74.2,dish like pork okonomiyaki well made well seasoned,8
74.3.1,74.3,good food,2
74.3.2,74.3,fresh nice service staff,4
74.3.3,74.3,le spice oil fried food better,6
74.4.1,74.4,incredible staff took care u served amazing sushi streetwide power cut,11
74.5.1,74.5,well prepared sushi,3
74.6.1,74.6,good japanese restaurant ingredents fresh service perfect,7
74.6.2,74.6,one best restaurant ever,4
74.7.1,74.7,best restaurant ate vietnam,4
74.7.2,74.7,opened half hour early serve,5
74.7.3,74.7,restaurant impeccably clean,3
74.8.1,74.8,fresh tasty food,3
74.8.2,74.8,service quality best,3
74.9.1,74.9,salmon fish fresh,3
74.9.2,74.9,nice roll aloso good,4
74.9.3,74.9,price affordable,2
74.9.4,74.9,place clean sensation issue overall fooods,6
74.9.5,74.9,manager know english korean well,5
74.1.15,74.1,super fresh salmon sashimi,4
74.1.16,74.1,plenty dish hot pot roll barbecue sushi,7
74.1.17,74.1,really tasty ramen,3
74.1.18,74.1,one favorite yasai ramen,4
74.1.19,74.1,extremely nice view decoration japanese restaurant,6
74.1.20,74.1,happy staff time,3
74.1.21,74.1,every time come really busy place,6
74.1.22,74.1,need make reservation,3
74.1.23,74.1,best place worth spending money,5
74.11.1,74.11,good quality reasonable price,4
74.14.1,74.14,japanese restaurant korean town table seat private room,8
74.14.2,74.14,taste delicious service also good,5
74.14.3,74.14,valuable japanese restaurant area,4
74.28.1,74.28,like go date,3
74.32.1,74.32,ordinary japanese restaurant,3
74.32.2,74.32,taste also average,3
74.32.3,74.32,staff friendly,2
74.33.1,74.33,japanese restaurant korean street near airport recommends roast pork rice set expensive  person ,13
74.35.1,74.35,taste service good however many guest wait food arrives,9
74.35.2,74.35,may take hour,3
74.37.1,74.37,sashimi fish bone sashimi fresh,5
74.37.2,74.37,like wasting food,3
74.37.3,74.37,one bad,2
74.4.2,74.4,many delicious choice full authentic japanese restaurant price reasonable,9
74.46.1,74.46,house went since second floor super bowl,7
74.46.2,74.46,price reasonable food bad,4
74.46.3,74.46,minus one star indoor smoking,5
74.54.1,74.54,pretty delicious,2
74.54.2,74.54,satisfied service waiter,3
74.54.3,74.54,sushi ho chi minh city average,6
74.56.1,74.56,stopped chance eating mostly gangnam korea disappointed fool find sushi vietnam,11
74.59.1,74.59,delicious japanese restaurant,3
74.6.3,74.6,clean delicious,2
74.6.4,74.6,service good,2
74.61.1,74.61,eat lunch set,3
74.62.1,74.62,still best area uncomfortable customer second floor super bowl,9
74.64.1,74.64,food similar japanese food,4
74.64.2,74.64,employee friendly,2
74.65.1,74.65,food drink service wonderful,4
74.67.1,74.67,price relatively low single serving exception,6
74.7.4,74.7,clean delicious,2
75.1.1,75.1,ordered via grabfood,3
75.1.2,75.1,delicious food hunger vegetarian delicacy,5
75.1.3,75.1,good fried food served hot cold,6
75.2.1,75.2,ok price  dish,3
75.6.1,75.6,quiet local vegetarian restaurant,4
75.6.2,75.6,relaxation comfortable food tired meat alcohol every day,8
75.6.3,75.6,vietnamesestyle food thaistyle food,4
78.1.1,78.1,bad service,2
78.1.2,78.1,wait long worth price,4
78.2.1,78.2,bad service poor food quality,5
78.2.2,78.2,food cleanliness big problem,4
78.3.1,78.3,messed order asked put b soup without telling confirming u eat since already put sauce veggie,16
78.3.2,78.3,fried shrimp cake old,4
78.3.3,78.3,chewy crunchy like however manager nice polite guy,8
78.4.1,78.4,good spacious restaurant whereas eat everything lunch dinner,8
78.4.2,78.4,many dish even seafood,4
78.4.3,78.4,tourist group could organized eat,5
78.5.1,78.5,food okay good bad lack good service deal breaker nice place beautiful view,13
78.5.2,78.5,hope restaurant improve service quality,5
78.6.1,78.6,decent food good service,4
78.7.1,78.7,food quite diverse delicious buffet lot dish dedicated staff,9
78.8.1,78.8,food need better,3
78.9.1,78.9,lovely place friendly staff,4
78.9.2,78.9,food okay,2
78.1.3,78.1,family buffet place food good icecream yay,7
78.12.1,78.12,many choice food,3
78.12.2,78.12,sea food cook well,4
78.13.1,78.13,finished lunch food cold server seem want serve,8
